customer_id,customer_name,gender,age,city,region_id,signup_date,customer_segment
CUST-01297,Ayaan Reddy,Male,44,Mysore,REG-03,2024-05-29,Corporate
CUST-01298,Arjun Saxena,Male,30,Jaipur,REG-02,2025-11-07,Small Business
CUST-01299,Pooja Gupta,Female,36,Howrah,REG-04,2022-07-11,Small Business
CUST-01300,Aarohi Iyer,Female,37,Howrah,REG-04,2022-08-08,Consumer
CUST-01301,Ayaan Saxena,Male,26,Delhi,REG-02,2023-10-05,Consumer
CUST-01302,Aarav Sharma,Male,44,Trivandrum,REG-03,2021-04-19,Consumer
CUST-01303,Ananya Deshmukh,Female,32,Hyderabad,REG-03,2025-05-25,Corporate
CUST-01304,Krishna Deshmukh,Male,25,Ludhiana,REG-02,2023-08-11,Consumer
CUST-01305,Aarav Mehta,Male,39,Panaji,REG-01,2025-10-07,Consumer
CUST-01306,Manish Bose,Male,24,Trivandrum,REG-03,2024-01-18,Consumer
CUST-01307,Gaurav Menon,Male,34,Vadodara,REG-01,2024-01-19,Consumer
CUST-01308,Sunita Bhat,Female,33,Ahmedabad,REG-01,2025-12-26,Consumer
CUST-01309,Arjun Mehta,Male,45,Kochi,REG-03,2021-06-12,Corporate
CUST-01310,Myra Patel,Female,39,Noida,REG-02,2025-12-09,Consumer
CUST-01311,Pranav Kapoor,Male,33,Howrah,REG-04,2022-02-25,Consumer
CUST-01312,Reyansh Deshmukh,Male,42,Vadodara,REG-01,2022-12-19,Consumer
CUST-01313,Pooja Sharma,Female,49,Surat,REG-01,2025-10-13,Consumer
CUST-01314,Ayaan Singh,Male,40,Shillong,REG-06,2026-01-11,Consumer
CUST-01315,Amit Malhotra,Male,34,Chandigarh,REG-02,2025-12-08,Consumer
CUST-01316,Kavya Rao,Female,19,Surat,REG-01,2020-10-26,Consumer
CUST-01317,Saanvi Joshi,Female,22,Cuttack,REG-04,2024-07-17,Consumer
CUST-01318,Ira Gupta,Female,30,Mumbai,REG-01,2023-07-28,Consumer
CUST-01319,Advik Kumar,Male,27,Ujjain,REG-05,2023-04-16,Consumer
CUST-01320,Krishna Bose,Male,31,Vadodara,REG-01,2025-06-24,Consumer
CUST-01321,Deepika Malhotra,Female,34,Trivandrum,REG-03,2022-09-17,Consumer
CUST-01322,Rajesh Mehta,Male,39,Asansol,REG-04,2022-09-21,Consumer
CUST-01323,Meera Iyer,Female,33,Bilaspur,REG-05,2022-10-26,Corporate
CUST-01324,Sara Deshmukh,Female,39,Surat,REG-01,2023-03-31,Consumer
CUST-01325,Aarav Gupta,Male,34,Asansol,REG-04,2024-02-28,Consumer
CUST-01326,Ira Choudhury,Female,18,Kanpur,REG-02,2022-04-08,Small Business
CUST-01327,Vikram Iyer,Male,23,Howrah,REG-04,2023-03-15,Consumer
CUST-01328,Aarav Mishra,Male,32,Mumbai,REG-01,2020-07-16,Small Business
CUST-01329,Diya Deshmukh,Female,20,Gurgaon,REG-02,2021-07-04,Consumer
CUST-01330,Reyansh Mukherjee,Male,40,Bhubaneswar,REG-04,2021-04-08,Consumer
CUST-01331,Diya Menon,Female,50,Pune,REG-01,2023-10-21,Consumer
CUST-01332,Deepak Trivedi,Male,47,Shillong,REG-06,2021-10-06,Small Business
CUST-01333,Shreya Saxena,Female,31,Nashik,REG-01,2022-05-17,Consumer
CUST-01334,Ayaan Deshmukh,Male,50,Gwalior,REG-05,2023-06-24,Consumer
CUST-01335,Riya Patel,Female,35,Patna,REG-04,2022-10-31,Consumer
CUST-01336,Saanvi Verma,Female,30,Visakhapatnam,REG-03,2025-01-15,Consumer
CUST-01337,Abhishek Verma,Male,27,Coimbatore,REG-03,2023-07-29,Consumer
CUST-01338,Krishna Sharma,Male,30,Kochi,REG-03,2023-01-18,Consumer
CUST-01339,Deepika Verma,Female,29,Ujjain,REG-05,2025-04-19,Consumer
CUST-01340,Aditi Reddy,Female,35,Howrah,REG-04,2020-12-11,Consumer
CUST-01341,Atharv Deshmukh,Male,35,Cuttack,REG-04,2022-04-03,Consumer
CUST-01342,Meera Rao,Female,34,Mysore,REG-03,2024-04-21,Consumer
CUST-01343,Sara Deshmukh,Female,38,Agartala,REG-06,2022-01-26,Corporate
CUST-01344,Riya Malhotra,Female,47,Mysore,REG-03,2025-04-04,Consumer
CUST-01345,Arjun Chopra,Male,44,Bilaspur,REG-05,2025-08-25,Consumer
CUST-01346,Shreya Kumar,Female,18,Raipur,REG-05,2026-02-04,Small Business
CUST-01347,Ishaan Das,Other,18,Gurgaon,REG-02,2021-12-24,Small Business
CUST-01348,Simran Aggarwal,Female,44,Kanpur,REG-02,2021-09-02,Small Business
CUST-01349,Sneha Mehta,Female,18,Coimbatore,REG-03,2022-04-06,Corporate
CUST-01350,Aditi Chopra,Female,31,Mysore,REG-03,2024-08-08,Consumer
CUST-01351,Anand Pandey,Male,21,Jaipur,REG-02,2024-12-28,Consumer
CUST-01352,Advaith Kapoor,Other,18,Hyderabad,REG-03,2022-07-12,Consumer
CUST-01353,Sneha Saxena,Female,39,Ahmedabad,REG-01,2021-03-23,Consumer
CUST-01354,Nikhil Bose,Male,42,Lucknow,REG-02,2026-06-29,Consumer
CUST-01355,Anika Sharma,Female,27,Vadodara,REG-01,2021-10-09,Consumer
CUST-01356,Shreya Patel,Female,18,Nashik,REG-01,2021-10-01,Consumer
CUST-01357,Advik Sharma,Male,27,Bhubaneswar,REG-04,2024-04-06,Consumer
CUST-01358,Pranav Das,Male,38,Visakhapatnam,REG-03,2020-11-19,Consumer
CUST-01359,Riya Chopra,Female,18,Chandigarh,REG-02,2025-09-22,Corporate
CUST-01360,Rohan Menon,Male,36,Panaji,REG-01,2025-11-30,Small Business
CUST-01361,Dhruv Menon,Male,33,Jabalpur,REG-05,2023-03-30,Consumer
CUST-01362,Manish Pandey,Male,40,Kolkata,REG-04,2025-07-07,Consumer
CUST-01363,Vikram Kulkarni,Male,35,Vadodara,REG-01,2025-06-23,Consumer
CUST-01364,Aarav Malhotra,Male,23,Mumbai,REG-01,2026-02-03,Consumer
CUST-01365,Advaith Nair,Male,47,Ranchi,REG-04,2026-06-04,Consumer
CUST-01366,Rahul Mehta,Male,32,Ranchi,REG-04,2022-05-14,Small Business
CUST-01367,Sai Verma,Male,33,Jaipur,REG-02,2025-03-14,Consumer
CUST-01368,Gaurav Patel,Male,23,Nashik,REG-01,2023-03-18,Consumer
CUST-01369,Aditi Kapoor,Female,29,Ujjain,REG-05,2024-08-22,Consumer
CUST-01370,Shaurya Mishra,Male,24,Visakhapatnam,REG-03,2022-12-24,Consumer
CUST-01371,Swati Mehta,Female,32,Ahmedabad,REG-01,2021-11-23,Corporate
CUST-01372,Neha Sharma,Female,52,Jaipur,REG-02,2025-03-28,Consumer
CUST-01373,Anushka Joshi,Female,18,Chennai,REG-03,2025-02-09,Consumer
CUST-01374,Rohan Aggarwal,Male,18,Noida,REG-02,2021-05-24,Consumer
CUST-01375,Sara Kulkarni,Female,50,Lucknow,REG-02,2021-12-16,Consumer
CUST-01376,Rahul Kumar,Male,31,Visakhapatnam,REG-03,2026-07-16,Consumer
CUST-01377,Aditya Saxena,Male,26,Trivandrum,REG-03,2021-09-18,Consumer
CUST-01378,Arjun Iyer,Male,45,Nagpur,REG-01,2020-07-16,Consumer
CUST-01379,Aarav Mehta,Male,27,Coimbatore,REG-03,2026-05-14,Consumer
CUST-01380,Ananya Chopra,Female,54,Ujjain,REG-05,2025-10-20,Corporate
CUST-01381,Dhruv Kulkarni,Male,41,Chennai,REG-03,2022-05-08,Consumer
CUST-01382,Pooja Mishra,Female,28,Patna,REG-04,2021-11-03,Corporate
CUST-01383,Nikhil Patel,Male,57,Chennai,REG-03,2022-04-06,Consumer
CUST-01384,Simran Kapoor,Female,27,Lucknow,REG-02,2023-05-12,Consumer
CUST-01385,Aanya Mishra,Female,42,Kanpur,REG-02,2020-09-22,Consumer
CUST-01386,Sara Bose,Female,37,Lucknow,REG-02,2021-11-04,Consumer
CUST-01387,Sneha Trivedi,Female,48,Gurgaon,REG-02,2023-02-14,Consumer
CUST-01388,Nikhil Patel,Male,51,Delhi,REG-02,2025-02-04,Consumer
CUST-01389,Abhishek Menon,Male,34,Mumbai,REG-01,2024-07-23,Consumer
CUST-01390,Amit Saxena,Male,25,Agartala,REG-06,2023-10-27,Corporate
CUST-01391,Swati Iyer,Female,39,Jabalpur,REG-05,2026-02-24,Consumer
CUST-01392,Simran Aggarwal,Female,26,Hyderabad,REG-03,2025-09-05,Consumer
CUST-01393,Myra Rao,Female,56,Chennai,REG-03,2023-03-28,Consumer
CUST-01394,Preeti Iyer,Female,35,Kochi,REG-03,2023-12-05,Small Business
CUST-01395,Ayaan Pillai,Male,29,Vadodara,REG-01,2022-07-26,Corporate
CUST-01396,Pranav Nair,Male,36,Kanpur,REG-02,2022-07-12,Corporate
CUST-01397,Ananya Saxena,Female,19,Bhubaneswar,REG-04,2022-07-19,Consumer
CUST-01398,Rohan Rao,Male,23,Ludhiana,REG-02,2026-04-01,Consumer
CUST-01399,Sunita Iyer,Female,47,Kochi,REG-03,2024-03-13,Consumer
CUST-01400,Riya Joshi,Female,26,Nashik,REG-01,2023-06-14,Small Business
CUST-01401,Shaurya Singh,Male,22,Noida,REG-02,2023-04-01,Consumer
CUST-01402,Rohan Bose,Male,39,Surat,REG-01,2023-04-10,Small Business
CUST-01403,Rohan Pillai,Male,47,Cuttack,REG-04,2025-02-17,Consumer
CUST-01404,Pranav Kapoor,Male,41,Silchar,REG-06,2021-08-17,Consumer
CUST-01405,Vihaan Singh,Male,44,Panaji,REG-01,2021-01-10,Consumer
CUST-01406,Vihaan Rao,Male,25,Hyderabad,REG-03,2021-06-28,Small Business
CUST-01407,Anika Verma,Female,18,Gwalior,REG-05,2021-02-01,Consumer
CUST-01408,Vikram Choudhury,Male,50,Kanpur,REG-02,2023-02-11,Consumer
CUST-01409,Neha Menon,Female,30,Jaipur,REG-02,2023-01-25,Consumer
CUST-01410,Myra Menon,Female,31,Nagpur,REG-01,2022-09-11,Consumer
CUST-01411,Sai Patel,Male,48,Coimbatore,REG-03,2025-11-13,Consumer
CUST-01412,Pranav Reddy,Male,40,Ahmedabad,REG-01,2022-05-12,Small Business
CUST-01413,Aarav Reddy,Male,39,Trivandrum,REG-03,2024-10-01,Consumer
CUST-01414,Karan Patel,Male,57,Ludhiana,REG-02,2025-05-18,Consumer
CUST-01415,Preeti Das,Female,26,Kolkata,REG-04,2026-06-27,Corporate
CUST-01416,Anand Kulkarni,Male,44,Jaipur,REG-02,2024-01-11,Consumer
CUST-01417,Advik Pandey,Male,34,Lucknow,REG-02,2024-08-06,Consumer
CUST-01418,Gaurav Aggarwal,Male,36,Hyderabad,REG-03,2024-12-11,Consumer
CUST-01419,Advik Nair,Male,50,Vadodara,REG-01,2023-01-02,Consumer
CUST-01420,Saanvi Malhotra,Female,39,Indore,REG-05,2021-02-20,Consumer
CUST-01421,Ira Pillai,Female,39,Kanpur,REG-02,2020-08-23,Consumer
CUST-01422,Swati Mukherjee,Female,45,Vadodara,REG-01,2024-04-27,Consumer
CUST-01423,Krishna Kulkarni,Male,29,Surat,REG-01,2026-03-20,Consumer
CUST-01424,Preeti Verma,Female,24,Agartala,REG-06,2020-12-14,Corporate
CUST-01425,Deepak Kumar,Male,22,Mumbai,REG-01,2023-03-23,Consumer
CUST-01426,Avani Singh,Female,18,Kanpur,REG-02,2023-07-16,Corporate
CUST-01427,Pranav Iyer,Male,56,Pune,REG-01,2023-01-06,Corporate
CUST-01428,Neha Kapoor,Female,21,Asansol,REG-04,2022-05-22,Consumer
CUST-01429,Pranav Trivedi,Male,31,Mumbai,REG-01,2022-08-10,Consumer
CUST-01430,Nikhil Mehta,Male,30,Gurgaon,REG-02,2026-05-28,Consumer
CUST-01431,Nikhil Joshi,Male,37,Patna,REG-04,2026-05-26,Small Business
CUST-01432,Aarav Chopra,Male,42,Ujjain,REG-05,2023-06-21,Consumer
CUST-01433,Kabir Trivedi,Male,43,Ahmedabad,REG-01,2022-04-16,Consumer
CUST-01434,Arjun Reddy,Male,27,Ujjain,REG-05,2024-07-14,Consumer
CUST-01435,Ayaan Deshmukh,Male,32,Pune,REG-01,2023-03-14,Consumer
CUST-01436,Aanya Patel,Female,37,Shillong,REG-06,2020-06-03,Consumer
CUST-01437,Riya Malhotra,Female,31,Cuttack,REG-04,2026-06-27,Corporate
CUST-01438,Avani Kapoor,Female,51,Agartala,REG-06,2024-12-16,Corporate
CUST-01439,Kavya Kumar,Female,39,Visakhapatnam,REG-03,2021-10-31,Corporate
CUST-01440,Vikram Joshi,Male,42,Bhopal,REG-05,2025-01-15,Consumer
CUST-01441,Aarav Chopra,Male,41,Bangalore,REG-03,2022-10-31,Consumer
CUST-01442,Ananya Deshmukh,Female,46,Ujjain,REG-05,2021-12-25,Consumer
CUST-01443,Ayaan Singh,Male,35,Surat,REG-01,2025-05-04,Consumer
CUST-01444,Suresh Deshmukh,Male,19,Lucknow,REG-02,2025-08-11,Consumer
CUST-01445,Navya Singh,Female,38,Bhopal,REG-05,2023-09-24,Consumer
CUST-01446,Deepak Bose,Male,26,Ujjain,REG-05,2025-04-11,Consumer
CUST-01447,Gaurav Bhat,Male,28,Bangalore,REG-03,2025-10-16,Consumer
CUST-01448,Ishaan Shah,Male,40,Bangalore,REG-03,2021-07-20,Consumer
CUST-01449,Angel Verma,Female,47,Surat,REG-01,2026-04-05,Consumer
CUST-01450,Shaurya Saxena,Male,34,Mysore,REG-03,2024-01-29,Consumer
CUST-01451,Kabir Pillai,Male,37,Nashik,REG-01,2025-11-18,Consumer
CUST-01452,Anand Menon,Male,52,Chennai,REG-03,2022-02-19,Small Business
CUST-01453,Anand Aggarwal,Male,36,Chandigarh,REG-02,2022-01-11,Consumer
CUST-01454,Aadhya Das,Female,62,Kanpur,REG-02,2022-11-20,Consumer
CUST-01455,Arjun Gupta,Male,40,Lucknow,REG-02,2025-02-05,Corporate
CUST-01456,Kavya Rao,Female,18,Kochi,REG-03,2020-06-03,Small Business
CUST-01457,Vivaan Nair,Male,42,Asansol,REG-04,2021-02-26,Consumer
CUST-01458,Pari Shah,Female,38,Chennai,REG-03,2021-04-24,Consumer
CUST-01459,Myra Das,Female,48,Bhubaneswar,REG-04,2025-09-03,Small Business
CUST-01460,Rohan Rao,Male,41,Ujjain,REG-05,2024-02-15,Consumer
CUST-01461,Arjun Malhotra,Male,32,Coimbatore,REG-03,2023-03-02,Consumer
CUST-01462,Dhruv Nair,Male,20,Chandigarh,REG-02,2026-01-04,Small Business
CUST-01463,Vihaan Pillai,Other,31,Chandigarh,REG-02,2021-08-11,Corporate
CUST-01464,Preeti Saxena,Female,24,Surat,REG-01,2025-08-15,Small Business
CUST-01465,Anushka Rao,Female,27,Trivandrum,REG-03,2024-11-24,Consumer
CUST-01466,Aditya Reddy,Male,40,Nashik,REG-01,2021-02-27,Corporate
CUST-01467,Aanya Mukherjee,Female,52,Kanpur,REG-02,2022-02-21,Consumer
CUST-01468,Myra Joshi,Female,38,Surat,REG-01,2025-11-14,Corporate
CUST-01469,Advik Pillai,Male,20,Nagpur,REG-01,2023-01-20,Consumer
CUST-01470,Pari Chopra,Female,38,Panaji,REG-01,2024-08-22,Corporate
CUST-01471,Aditya Saxena,Male,47,Patna,REG-04,2026-06-23,Consumer
CUST-01472,Swati Saxena,Female,27,Howrah,REG-04,2022-02-13,Small Business
CUST-01473,Sai Verma,Male,32,Panaji,REG-01,2024-06-03,Consumer
CUST-01474,Sai Trivedi,Male,34,Noida,REG-02,2020-11-07,Small Business
CUST-01475,Vivaan Das,Male,25,Surat,REG-01,2022-04-28,Corporate
CUST-01476,Riya Mehta,Female,41,Chandigarh,REG-02,2026-04-25,Consumer
CUST-01477,Ananya Patel,Female,32,Chandigarh,REG-02,2022-03-07,Consumer
CUST-01478,Aarohi Kulkarni,Female,38,Coimbatore,REG-03,2020-10-10,Consumer
CUST-01479,Sai Aggarwal,Male,24,Ludhiana,REG-02,2024-06-09,Small Business
CUST-01480,Amit Aggarwal,Male,29,Ranchi,REG-04,2023-01-20,Corporate
CUST-01481,Shreya Chopra,Female,41,Nashik,REG-01,2022-01-31,Consumer
CUST-01482,Vivaan Pillai,Male,29,Indore,REG-05,2021-08-16,Small Business
CUST-01483,Manish Patel,Male,52,Jaipur,REG-02,2024-01-02,Consumer
CUST-01484,Kavya Mukherjee,Female,29,Vadodara,REG-01,2022-10-08,Corporate
CUST-01485,Sara Kumar,Female,36,Jaipur,REG-02,2021-02-26,Consumer
CUST-01486,Aditi Nair,Female,44,Ludhiana,REG-02,2025-08-12,Consumer
CUST-01487,Suresh Mishra,Male,18,Gurgaon,REG-02,2024-01-31,Corporate
CUST-01488,Shreya Chopra,Female,18,Silchar,REG-06,2022-06-24,Consumer
CUST-01489,Angel Mukherjee,Female,18,Panaji,REG-01,2022-01-28,Consumer
CUST-01490,Kabir Das,Male,47,Coimbatore,REG-03,2022-09-07,Corporate
CUST-01491,Nikhil Sharma,Male,27,Mysore,REG-03,2024-08-06,Consumer
CUST-01492,Nikhil Pandey,Male,62,Shillong,REG-06,2022-10-13,Consumer
CUST-01493,Preeti Choudhury,Female,27,Bhubaneswar,REG-04,2026-05-15,Consumer
CUST-01494,Neha Das,Female,36,Indore,REG-05,2025-04-17,Corporate
CUST-01495,Aanya Deshmukh,Female,50,Silchar,REG-06,2026-07-21,Consumer
CUST-01496,Deepak Verma,Other,56,Delhi,REG-02,2024-12-25,Consumer
CUST-01497,Aadhya Kulkarni,Female,56,Ranchi,REG-04,2025-08-12,Small Business
CUST-01498,Navya Shah,Female,47,Lucknow,REG-02,2025-06-15,Consumer
CUST-01499,Preeti Verma,Female,45,Howrah,REG-04,2023-04-07,Consumer
CUST-01500,Ayaan Verma,Male,40,Nashik,REG-01,2023-02-04,Consumer
CUST-01501,Aditya Saxena,Male,42,Cuttack,REG-04,2026-07-18,Small Business
CUST-01502,Karan Choudhury,Male,27,Howrah,REG-04,2023-11-07,Corporate
CUST-01503,Riya Pillai,Female,24,Vadodara,REG-01,2021-09-18,Corporate
CUST-01504,Ira Rao,Female,33,Patna,REG-04,2026-07-12,Consumer
CUST-01505,Pranav Patel,Male,32,Lucknow,REG-02,2025-10-18,Consumer
CUST-01506,Manish Choudhury,Male,29,Chandigarh,REG-02,2023-04-20,Consumer
CUST-01507,Anika Choudhury,Female,41,Pune,REG-01,2023-08-27,Consumer
CUST-01508,Pooja Kapoor,Female,44,Ahmedabad,REG-01,2021-10-11,Corporate
CUST-01509,Ayaan Patel,Male,34,Asansol,REG-04,2023-06-12,Small Business
CUST-01510,Advaith Chopra,Male,50,Nashik,REG-01,2026-02-22,Consumer
CUST-01511,Angel Saxena,Female,21,Pune,REG-01,2024-05-17,Consumer
CUST-01512,Pooja Nair,Female,31,Cuttack,REG-04,2021-05-20,Small Business
CUST-01513,Shaurya Kumar,Male,26,Kochi,REG-03,2025-10-13,Small Business
CUST-01514,Sara Sharma,Female,18,Kanpur,REG-02,2025-04-07,Consumer
CUST-01515,Rajesh Bose,Male,33,Surat,REG-01,2025-11-02,Corporate
CUST-01516,Aadhya Choudhury,Female,32,Nashik,REG-01,2025-07-20,Consumer
CUST-01517,Anika Trivedi,Female,50,Nashik,REG-01,2022-07-11,Consumer
CUST-01518,Anand Shah,Male,40,Jaipur,REG-02,2025-01-28,Corporate
CUST-01519,Shaurya Mishra,Male,22,Gurgaon,REG-02,2021-06-29,Consumer
CUST-01520,Aarohi Pillai,Female,54,Nashik,REG-01,2024-03-27,Consumer
CUST-01521,Aditi Pandey,Female,47,Kochi,REG-03,2023-12-01,Consumer
CUST-01522,Vivaan Mishra,Male,40,Vadodara,REG-01,2021-12-13,Consumer
CUST-01523,Ananya Nair,Female,31,Kanpur,REG-02,2021-04-01,Small Business
CUST-01524,Dhruv Iyer,Male,23,Ranchi,REG-04,2020-09-02,Consumer
CUST-01525,Sai Aggarwal,Male,29,Ahmedabad,REG-01,2026-04-21,Consumer
CUST-01526,Sara Mehta,Female,45,Vadodara,REG-01,2024-02-28,Consumer
CUST-01527,Rahul Gupta,Male,54,Chennai,REG-03,2023-01-05,Consumer
CUST-01528,Nikhil Rao,Male,50,Asansol,REG-04,2021-04-23,Corporate
CUST-01529,Neha Mishra,Female,28,Bhubaneswar,REG-04,2023-10-02,Consumer
CUST-01530,Deepak Verma,Male,21,Kanpur,REG-02,2021-06-16,Consumer
CUST-01531,Vivaan Singh,Male,35,Mumbai,REG-01,2021-08-12,Corporate
CUST-01532,Rajesh Joshi,Male,18,Noida,REG-02,2023-05-19,Consumer
CUST-01533,Sunita Saxena,Female,37,Panaji,REG-01,2022-04-21,Consumer
CUST-01534,Anushka Mishra,Female,32,Mumbai,REG-01,2025-09-09,Consumer
CUST-01535,Pari Choudhury,Female,28,Dibrugarh,REG-06,2026-02-17,Consumer
CUST-01536,Anand Bhat,Male,18,Gwalior,REG-05,2022-07-09,Consumer
CUST-01537,Pranav Gupta,Male,39,Trivandrum,REG-03,2022-07-29,Corporate
CUST-01538,Arjun Bose,Male,28,Imphal,REG-06,2023-08-23,Consumer
CUST-01539,Sunita Mehta,Female,21,Bhubaneswar,REG-04,2025-12-30,Consumer
CUST-01540,Rahul Gupta,Male,18,Howrah,REG-04,2021-11-08,Consumer
CUST-01541,Neha Mehta,Female,33,Shillong,REG-06,2021-11-25,Consumer
CUST-01542,Ayaan Choudhury,Male,53,Pune,REG-01,2024-11-03,Consumer
CUST-01543,Vihaan Pillai,Male,52,Surat,REG-01,2021-08-28,Corporate
CUST-01544,Vihaan Chopra,Male,28,Ahmedabad,REG-01,2022-01-24,Corporate
CUST-01545,Preeti Joshi,Female,27,Kanpur,REG-02,2024-08-30,Consumer
CUST-01546,Avani Malhotra,Female,39,Ahmedabad,REG-01,2022-09-25,Consumer
CUST-01547,Anand Mishra,Male,23,Shillong,REG-06,2025-11-28,Consumer
CUST-01548,Vivaan Nair,Male,37,Nashik,REG-01,2022-03-12,Consumer
CUST-01549,Aanya Choudhury,Female,42,Chandigarh,REG-02,2022-09-13,Consumer
CUST-01550,Ananya Iyer,Female,47,Kanpur,REG-02,2020-07-27,Consumer
CUST-01551,Aadhya Pillai,Female,32,Chandigarh,REG-02,2022-12-06,Consumer
CUST-01552,Angel Pandey,Female,31,Trivandrum,REG-03,2023-06-10,Consumer
CUST-01553,Abhishek Singh,Male,24,Surat,REG-01,2025-11-12,Consumer
CUST-01554,Pari Bhat,Other,24,Hyderabad,REG-03,2021-08-24,Consumer
CUST-01555,Krishna Aggarwal,Male,31,Vadodara,REG-01,2024-12-10,Consumer
CUST-01556,Sunita Mehta,Female,38,Vadodara,REG-01,2023-03-30,Corporate
CUST-01557,Shreya Shah,Female,44,Hyderabad,REG-03,2025-12-27,Small Business
CUST-01558,Aarav Chopra,Male,25,Asansol,REG-04,2025-02-14,Consumer
CUST-01559,Reyansh Kumar,Male,50,Vadodara,REG-01,2025-03-07,Consumer
CUST-01560,Neha Gupta,Female,31,Mysore,REG-03,2021-06-29,Consumer
CUST-01561,Sunita Reddy,Female,33,Jaipur,REG-02,2024-06-01,Consumer
CUST-01562,Shaurya Kulkarni,Male,25,Mumbai,REG-01,2021-04-09,Consumer
CUST-01563,Navya Mukherjee,Female,18,Indore,REG-05,2025-08-27,Consumer
CUST-01564,Arjun Mehta,Other,43,Visakhapatnam,REG-03,2021-12-08,Consumer
CUST-01565,Atharv Mehta,Male,42,Mumbai,REG-01,2025-01-01,Consumer
CUST-01566,Rahul Trivedi,Male,30,Lucknow,REG-02,2021-06-18,Consumer
CUST-01567,Vihaan Patel,Male,34,Asansol,REG-04,2026-06-09,Corporate
CUST-01568,Navya Verma,Female,39,Coimbatore,REG-03,2026-06-26,Consumer
CUST-01569,Meera Sharma,Female,18,Jabalpur,REG-05,2022-11-04,Corporate
CUST-01570,Aarohi Patel,Female,28,Kochi,REG-03,2023-07-13,Consumer
CUST-01571,Swati Joshi,Female,42,Cuttack,REG-04,2022-04-04,Consumer
CUST-01572,Amit Pillai,Male,20,Vadodara,REG-01,2022-07-29,Consumer
CUST-01573,Manish Verma,Male,37,Patna,REG-04,2022-10-05,Consumer
CUST-01574,Vivaan Malhotra,Male,19,Gurgaon,REG-02,2020-10-07,Consumer
CUST-01575,Anika Joshi,Female,39,Coimbatore,REG-03,2025-04-04,Consumer
CUST-01576,Abhishek Kumar,Male,33,Delhi,REG-02,2022-05-03,Consumer
CUST-01577,Shreya Pandey,Female,18,Bhopal,REG-05,2021-05-14,Corporate
CUST-01578,Arjun Mukherjee,Male,46,Surat,REG-01,2022-04-12,Consumer
CUST-01579,Pooja Trivedi,Female,25,Mysore,REG-03,2025-06-30,Consumer
CUST-01580,Ananya Malhotra,Other,25,Visakhapatnam,REG-03,2025-03-07,Consumer
CUST-01581,Avani Nair,Female,36,Lucknow,REG-02,2020-08-22,Consumer
CUST-01582,Nikhil Rao,Male,46,Noida,REG-02,2021-09-16,Corporate
CUST-01583,Vivaan Reddy,Male,22,Cuttack,REG-04,2021-09-07,Consumer
CUST-01584,Amit Pillai,Male,34,Asansol,REG-04,2021-12-06,Consumer
CUST-01585,Abhishek Reddy,Male,38,Patna,REG-04,2020-12-25,Consumer
CUST-01586,Sunita Patel,Female,41,Pune,REG-01,2024-03-21,Consumer
CUST-01587,Krishna Chopra,Male,35,Hyderabad,REG-03,2020-11-28,Consumer
CUST-01588,Anika Singh,Female,29,Patna,REG-04,2021-06-02,Consumer
CUST-01589,Aadhya Mukherjee,Female,24,Cuttack,REG-04,2021-04-25,Corporate
CUST-01590,Sai Malhotra,Male,34,Jaipur,REG-02,2020-10-01,Consumer
CUST-01591,Aarav Menon,Male,22,Bangalore,REG-03,2020-10-03,Consumer
CUST-01592,Manish Saxena,Male,18,Chennai,REG-03,2021-05-05,Consumer
CUST-01593,Rajesh Mehta,Male,38,Jaipur,REG-02,2021-01-21,Corporate
CUST-01594,Priyanka Sharma,Female,43,Bhubaneswar,REG-04,2023-12-04,Consumer
CUST-01595,Deepak Bhat,Male,18,Coimbatore,REG-03,2023-05-05,Consumer
CUST-01596,Ananya Das,Female,22,Visakhapatnam,REG-03,2023-08-21,Consumer
CUST-01597,Aadhya Singh,Female,40,Vadodara,REG-01,2026-01-14,Consumer
CUST-01598,Advik Kulkarni,Male,56,Nagpur,REG-01,2025-08-28,Consumer
CUST-01599,Saanvi Malhotra,Female,34,Lucknow,REG-02,2024-08-26,Consumer
CUST-01600,Atharv Choudhury,Male,25,Hyderabad,REG-03,2024-12-16,Consumer
CUST-01601,Pranav Singh,Male,31,Cuttack,REG-04,2022-12-21,Small Business
CUST-01602,Vivaan Joshi,Male,49,Gurgaon,REG-02,2024-08-16,Corporate
CUST-01603,Aanya Kapoor,Female,26,Kanpur,REG-02,2022-09-30,Consumer
CUST-01604,Priyanka Rao,Female,25,Jaipur,REG-02,2020-08-09,Corporate
CUST-01605,Preeti Shah,Female,28,Hyderabad,REG-03,2021-02-20,Consumer
CUST-01606,Swati Mehta,Female,23,Raipur,REG-05,2026-05-06,Consumer
CUST-01607,Sneha Choudhury,Female,35,Vadodara,REG-01,2022-05-28,Consumer
CUST-01608,Abhishek Shah,Male,51,Surat,REG-01,2024-08-27,Consumer
CUST-01609,Amit Patel,Male,37,Lucknow,REG-02,2022-02-25,Consumer
CUST-01610,Advik Das,Male,31,Hyderabad,REG-03,2026-04-07,Consumer
CUST-01611,Meera Iyer,Female,30,Gurgaon,REG-02,2020-08-24,Consumer
CUST-01612,Suresh Singh,Male,18,Kanpur,REG-02,2022-10-25,Consumer
CUST-01613,Angel Patel,Female,43,Delhi,REG-02,2024-10-16,Consumer
CUST-01614,Nikhil Kumar,Other,33,Jaipur,REG-02,2023-09-04,Corporate
